Application,Policy,Hostname,UserEmail,Result,ExitCode,LastResult,Version,LastSeen,UUID
Google Chrome,Chrome Patching,Nicoles-Mac.local,Nicole@example.com,Success,0,Success,105.0.5195,04/05/2023,0682A868
Google Chrome,Chrome Patching,Viviennes-Mac.local,Vivienne@example.com,Success,0,Success,113.0.5672,04/05/2023,5F9AC919
Google Chrome,Chrome Patching,Elliss-Mac.local,Ellis@example.com,Success,0,Success,109.0.5414,04/05/2023,2E3DF6D0
Google Chrome,Chrome Patching,Danielles-Mac.local,Danielle@example.com,Success,0,Success,109.0.5414,04/05/2023,412B55AF
Google Chrome,Chrome Patching,Sadies-Mac.local,Sadie@example.com,Success,0,Success,110.0.5481,04/05/2023,B8AF2B7E
Google Chrome,Chrome Patching,Tituss-Mac.local,Titus@example.com,Success,0,Success,103.0.5060,04/05/2023,B53BC589
Google Chrome,Chrome Patching,Henrys-Mac.local,Henry@example.com,Success,0,Success,112.0.5615,04/05/2023,E24E3EA5
Google Chrome,Chrome Patching,Junipers-Mac.local,Juniper@example.com,Success,0,Success,105.0.5195,04/05/2023,3007B529
Google Chrome,Chrome Patching,Esmeraldas-Mac.local,Esmeralda@example.com,Success,0,Success,113.0.5672,04/05/2023,F9B0CFFD
Google Chrome,Chrome Patching,Ellies-Mac.local,Ellie@example.com,Success,0,Success,112.0.5615,04/05/2023,CC36315A
Google Chrome,Chrome Patching,Noras-Mac.local,Nora@example.com,Success,0,Success,113.0.5672,04/05/2023,57EAA7A7
Google Chrome,Chrome Patching,Olives-Mac.local,Olive@example.com,Success,0,Success,113.0.5672,04/05/2023,BC0D2286
Google Chrome,Chrome Patching,Everetts-Mac.local,Everett@example.com,Success,0,Success,113.0.5672,04/05/2023,E227C9FE
Google Chrome,Chrome Patching,Holdens-Mac.local,Holden@example.com,Success,0,Success,113.0.5672,04/05/2023,E2A6DB6A
Google Chrome,Chrome Patching,Briannas-Mac.local,Brianna@example.com,Success,0,Success,113.0.5672,04/05/2023,A080FD24
Google Chrome,Chrome Patching,Amayas-Mac.local,Amaya@example.com,Success,0,Success,109.0.5414,04/05/2023,6151BFDE
Google Chrome,Chrome Patching,Palmers-Mac.local,Palmer@example.com,Success,0,Success,109.0.5414,04/05/2023,4A901533
Google Chrome,Chrome Patching,Roberts-Mac.local,Robert@example.com,Success,0,Success,113.0.5672,04/05/2023,99B8F589
Google Chrome,Chrome Patching,Leonels-Mac.local,Leonel@example.com,Success,0,Success,112.0.5615,04/05/2023,927691AD
Google Chrome,Chrome Patching,Colts-Mac.local,Colt@example.com,Success,0,Success,110.0.5481,04/05/2023,F7E3C051
Google Chrome,Chrome Patching,Tatums-Mac.local,Tatum@example.com,Success,0,Success,113.0.5672,04/05/2023,00A69DFE
Google Chrome,Chrome Patching,Catherines-Mac.local,Catherine@example.com,Success,0,Success,113.0.5672,04/05/2023,ED43D5E8
Google Chrome,Chrome Patching,Jacks-Mac.local,Jack@example.com,Success,0,Success,113.0.5672,04/05/2023,FF00C25A
Google Chrome,Chrome Patching,Landons-Mac.local,Landon@example.com,Success,0,Success,113.0.5672,04/05/2023,E82F307F
Google Chrome,Chrome Patching,Calvins-Mac.local,Calvin@example.com,Success,0,Success,112.0.5615,04/05/2023,84DF9C16
Google Chrome,Chrome Patching,Kashtons-Mac.local,Kashton@example.com,Success,0,Success,112.0.5615,04/05/2023,1E4E7DA8
Google Chrome,Chrome Patching,Kaysons-Mac.local,Kayson@example.com,Success,0,Success,112.0.5615,04/05/2023,BAB19703
Google Chrome,Chrome Patching,Felicitys-Mac.local,Felicity@example.com,Success,0,Success,113.0.5672,04/05/2023,0EA28DA9
Google Chrome,Chrome Patching,Ashtons-Mac.local,Ashton@example.com,Success,0,Success,112.0.5615,04/05/2023,D7E39B98
Google Chrome,Chrome Patching,Genevieves-Mac.local,Genevieve@example.com,Success,0,Success,110.0.5481,04/05/2023,8235C919
Google Chrome,Chrome Patching,Katherines-Mac.local,Katherine@example.com,Success,0,Success,113.0.5672,04/05/2023,36A32B65
Google Chrome,Chrome Patching,Waylons-Mac.local,Waylon@example.com,Success,0,Success,110.0.5481,04/05/2023,F2D30F86
Google Chrome,Chrome Patching,Collinss-Mac.local,Collins@example.com,Success,0,Success,112.0.5615,04/05/2023,9B24B363
Google Chrome,Chrome Patching,Gradys-Mac.local,Grady@example.com,Success,0,Success,112.0.5615,04/05/2023,FF00D682
Google Chrome,Chrome Patching,Cadens-Mac.local,Caden@example.com,Success,0,Success,107.0.5304,04/05/2023,36FC8B8F
Google Chrome,Chrome Patching,Fernandos-Mac.local,Fernando@example.com,Success,0,Success,109.0.5414,04/05/2023,24ABFF00
Google Chrome,Chrome Patching,Valentinas-Mac.local,Valentina@example.com,Success,0,Success,106.0.5249,04/05/2023,A62F8D9A
Google Chrome,Chrome Patching,Genesiss-Mac.local,Genesis@example.com,Success,0,Success,107.0.5304,04/05/2023,068B2C9F
Google Chrome,Chrome Patching,Manuels-Mac.local,Manuel@example.com,Success,0,Success,105.0.5195,04/05/2023,788286D7
Google Chrome,Chrome Patching,Ariyahs-Mac.local,Ariyah@example.com,Success,0,Success,110.0.5481,04/05/2023,8F21E47D
Google Chrome,Chrome Patching,Mollys-Mac.local,Molly@example.com,Success,0,Success,113.0.5672,04/05/2023,CFDBFC35
Google Chrome,Chrome Patching,Giselles-Mac.local,Giselle@example.com,Success,0,Success,111.0.5563,04/05/2023,4E517000
Google Chrome,Chrome Patching,Jasmines-Mac.local,Jasmine@example.com,Success,0,Success,112.0.5615,04/05/2023,7513AF26
Google Chrome,Chrome Patching,Camryns-Mac.local,Camryn@example.com,Success,0,Success,105.0.5195,04/05/2023,2EC71467
Google Chrome,Chrome Patching,Heidis-Mac.local,Heidi@example.com,Success,0,Success,113.0.5672,04/05/2023,19AACD2F
Google Chrome,Chrome Patching,Barretts-Mac.local,Barrett@example.com,Success,0,Success,109.0.5414,04/05/2023,6F2123FC
Google Chrome,Chrome Patching,Zanders-Mac.local,Zander@example.com,Success,0,Success,112.0.5615,04/05/2023,274DAE7F
Google Chrome,Chrome Patching,Delaneys-Mac.local,Delaney@example.com,Success,0,Success,112.0.5615,04/05/2023,0DB43D81
Google Chrome,Chrome Patching,Addilyns-Mac.local,Addilyn@example.com,Success,0,Success,104.0.5112,04/05/2023,B15E1997
Google Chrome,Chrome Patching,Emersons-Mac.local,Emerson@example.com,Success,0,Success,112.0.5615,04/05/2023,191F73CE
Google Chrome,Chrome Patching,Oakleys-Mac.local,Oakley@example.com,Success,0,Success,105.0.5195,04/05/2023,CD074DA4
Google Chrome,Chrome Patching,Zacharys-Mac.local,Zachary@example.com,Success,0,Success,109.0.5414,04/05/2023,CDF2EC57
Google Chrome,Chrome Patching,Joys-Mac.local,Joy@example.com,Waiting,1,Waiting,113.0.5672,04/05/2023,5297B4B8
Google Chrome,Chrome Patching,Lexis-Mac.local,Lexi@example.com,Success,0,Success,107.0.5304,04/05/2023,1382D267
Google Chrome,Chrome Patching,Lelands-Mac.local,Leland@example.com,Success,0,Success,113.0.5672,04/05/2023,84E003EB
Google Chrome,Chrome Patching,Journeys-Mac.local,Journey@example.com,Success,0,Success,113.0.5672,04/05/2023,8B04D19C
Google Chrome,Chrome Patching,Adriels-Mac.local,Adriel@example.com,Success,0,Success,111.0.5563,04/05/2023,D721F3EF
Google Chrome,Chrome Patching,Kashs-Mac.local,Kash@example.com,Success,0,Success,112.0.5615,04/05/2023,64D0C5B4
Google Chrome,Chrome Patching,Roses-Mac.local,Rose@example.com,Success,0,Success,113.0.5672,04/05/2023,74C7D949
Google Chrome,Chrome Patching,Sarahs-Mac.local,Sarah@example.com,Success,0,Success,113.0.5672,04/05/2023,6E3F955D
Google Chrome,Chrome Patching,Makennas-Mac.local,Makenna@example.com,Success,0,Success,107.0.5304,04/05/2023,B1431783
Google Chrome,Chrome Patching,Traviss-Mac.local,Travis@example.com,Success,0,Success,103.0.5060,04/05/2023,B355C223
Google Chrome,Chrome Patching,Carmens-Mac.local,Carmen@example.com,Success,0,Success,113.0.5672,04/05/2023,220B9BB1
Google Chrome,Chrome Patching,Rhyss-Mac.local,Rhys@example.com,Waiting,1,Waiting,106.0.5249,04/05/2023,50B6B8DC
Google Chrome,Chrome Patching,Graysons-Mac.local,Grayson@example.com,Success,0,Success,112.0.5615,04/05/2023,AC18D6D3
Google Chrome,Chrome Patching,Presleys-Mac.local,Presley@example.com,Success,0,Success,113.0.5672,04/05/2023,73A4C8DE
Google Chrome,Chrome Patching,Marks-Mac.local,Mark@example.com,Success,0,Success,112.0.5615,04/05/2023,7697E453
Google Chrome,Chrome Patching,Griffins-Mac.local,Griffin@example.com,Success,0,Success,112.0.5615,04/05/2023,1D4F9FFE
Google Chrome,Chrome Patching,Trinitys-Mac.local,Trinity@example.com,Success,0,Success,105.0.5195,04/05/2023,EB9E7C2F
Google Chrome,Chrome Patching,Kendricks-Mac.local,Kendrick@example.com,Success,0,Success,105.0.5195,04/05/2023,303773DE
Google Chrome,Chrome Patching,Michaels-Mac.local,Michael@example.com,Waiting,1,Waiting,113.0.5672,04/05/2023,350FF07B
Google Chrome,Chrome Patching,Julias-Mac.local,Julia@example.com,Success,0,Success,109.0.5414,04/05/2023,74C5A47F
Google Chrome,Chrome Patching,Kaias-Mac.local,Kaia@example.com,Waiting,1,Waiting,106.0.5249,04/05/2023,ED91EB4D
Google Chrome,Chrome Patching,Veronicas-Mac.local,Veronica@example.com,Success,0,Success,111.0.5563,04/05/2023,3F7A0AD1
Google Chrome,Chrome Patching,Jaylens-Mac.local,Jaylen@example.com,Success,0,Success,109.0.5414,04/05/2023,9B3CAFFC
Google Chrome,Chrome Patching,Everleighs-Mac.local,Everleigh@example.com,Success,0,Success,113.0.5672,04/05/2023,2B03EFBB
Google Chrome,Chrome Patching,Romans-Mac.local,Roman@example.com,Success,0,Success,112.0.5615,04/05/2023,86E6DBE3
Google Chrome,Chrome Patching,Alexanders-Mac.local,Alexander@example.com,Success,0,Success,107.0.5304,04/05/2023,0A58F54F
Google Chrome,Chrome Patching,Daniels-Mac.local,Daniel@example.com,Success,0,Success,108.0.5359,04/05/2023,6A36C66A
Google Chrome,Chrome Patching,Jayces-Mac.local,Jayce@example.com,Success,0,Success,109.0.5414,04/05/2023,F6A08CBA
Google Chrome,Chrome Patching,Makenzies-Mac.local,Makenzie@example.com,Success,0,Success,112.0.5615,04/05/2023,F98527CF
Google Chrome,Chrome Patching,Cristians-Mac.local,Cristian@example.com,Success,0,Success,106.0.5249,04/05/2023,637F175C
Google Chrome,Chrome Patching,Beaus-Mac.local,Beau@example.com,Waiting,1,Waiting,103.0.5060,04/05/2023,1FFEA159
Google Chrome,Chrome Patching,Bradleys-Mac.local,Bradley@example.com,Success,0,Success,113.0.5672,04/05/2023,CD634886
Google Chrome,Chrome Patching,Kalis-Mac.local,Kali@example.com,Success,0,Success,107.0.5304,04/05/2023,E4D987B9
Google Chrome,Chrome Patching,Sydneys-Mac.local,Sydney@example.com,Success,0,Success,113.0.5672,04/05/2023,570AADFF
Google Chrome,Chrome Patching,Alis-Mac.local,Ali@example.com,Success,0,Success,113.0.5672,04/05/2023,8EEE1380
Google Chrome,Chrome Patching,Bristols-Mac.local,Bristol@example.com,Waiting,1,Waiting,107.0.5304,04/05/2023,CC0ADF51
Google Chrome,Chrome Patching,Fabians-Mac.local,Fabian@example.com,Success,0,Success,109.0.5414,04/05/2023,97FA8A0F
Google Chrome,Chrome Patching,Ezras-Mac.local,Ezra@example.com,Success,0,Success,113.0.5672,04/05/2023,3FFD4B21
Google Chrome,Chrome Patching,Biancas-Mac.local,Bianca@example.com,Success,0,Success,109.0.5414,04/05/2023,E2FA9056
Google Chrome,Chrome Patching,Kiras-Mac.local,Kira@example.com,Success,0,Success,112.0.5615,04/05/2023,4E2829AC
Google Chrome,Chrome Patching,Anthonys-Mac.local,Anthony@example.com,Success,0,Success,107.0.5304,04/05/2023,B6510BE0
Google Chrome,Chrome Patching,Gabriellas-Mac.local,Gabriella@example.com,Success,0,Success,109.0.5414,04/05/2023,BC4B7B54
Google Chrome,Chrome Patching,Theodores-Mac.local,Theodore@example.com,Success,0,Success,109.0.5414,04/05/2023,1392AC05
Google Chrome,Chrome Patching,Rosalies-Mac.local,Rosalie@example.com,Success,0,Success,107.0.5304,04/05/2023,9F72B4A3
Google Chrome,Chrome Patching,Lucianas-Mac.local,Luciana@example.com,Success,0,Success,105.0.5195,04/05/2023,7F1FB3EC
Google Chrome,Chrome Patching,Daphnes-Mac.local,Daphne@example.com,Success,0,Success,105.0.5195,04/05/2023,2782E6B2
Google Chrome,Chrome Patching,Nicolass-Mac.local,Nicolas@example.com,Success,0,Success,111.0.5563,04/05/2023,3D96BBFD
Google Chrome,Chrome Patching,Gemmas-Mac.local,Gemma@example.com,Success,0,Success,109.0.5414,04/05/2023,B756A9ED
Google Chrome,Chrome Patching,Daisys-Mac.local,Daisy@example.com,Success,0,Success,113.0.5672,04/05/2023,07FF0051
Google Chrome,Chrome Patching,Parkers-Mac.local,Parker@example.com,Success,0,Success,113.0.5672,04/05/2023,CD407D5B
Google Chrome,Chrome Patching,Alyssas-Mac.local,Alyssa@example.com,Success,0,Success,113.0.5672,04/05/2023,8980F515
Google Chrome,Chrome Patching,Pauls-Mac.local,Paul@example.com,Success,0,Success,105.0.5195,04/05/2023,66425723
Google Chrome,Chrome Patching,Nathaniels-Mac.local,Nathaniel@example.com,Success,0,Success,105.0.5195,04/05/2023,6D166EAA
Google Chrome,Chrome Patching,Adas-Mac.local,Ada@example.com,Success,0,Success,112.0.5615,04/05/2023,E76A24D6
Google Chrome,Chrome Patching,Isaiahs-Mac.local,Isaiah@example.com,Success,0,Success,113.0.5672,04/05/2023,39646DD4
Google Chrome,Chrome Patching,Rykers-Mac.local,Ryker@example.com,Success,0,Success,113.0.5672,04/05/2023,6FFC0CD0
Google Chrome,Chrome Patching,Christophers-Mac.local,Christopher@example.com,Success,0,Success,113.0.5672,04/05/2023,7471DC85
Google Chrome,Chrome Patching,Milos-Mac.local,Milo@example.com,Waiting,1,Waiting,105.0.5195,04/05/2023,BF8348A7
Google Chrome,Chrome Patching,Remis-Mac.local,Remi@example.com,Success,0,Success,112.0.5615,04/05/2023,811E07EE
Google Chrome,Chrome Patching,Matthiass-Mac.local,Matthias@example.com,Success,0,Success,106.0.5249,04/05/2023,F3A11D47
Google Chrome,Chrome Patching,Angels-Mac.local,Angel@example.com,Success,0,Success,107.0.5304,04/05/2023,A813E8D7
Google Chrome,Chrome Patching,Johns-Mac.local,John@example.com,Success,0,Success,106.0.5249,04/05/2023,ED5DE246
Google Chrome,Chrome Patching,Lincolns-Mac.local,Lincoln@example.com,Success,0,Success,113.0.5672,04/05/2023,DE203ECB
Google Chrome,Chrome Patching,Lenas-Mac.local,Lena@example.com,Success,0,Success,109.0.5414,04/05/2023,B560287F
Google Chrome,Chrome Patching,Alinas-Mac.local,Alina@example.com,Success,0,Success,112.0.5615,04/05/2023,8F419C2E
Google Chrome,Chrome Patching,Aubrees-Mac.local,Aubree@example.com,Success,0,Success,109.0.5414,04/05/2023,47E1C624
Google Chrome,Chrome Patching,Annas-Mac.local,Anna@example.com,Success,0,Success,113.0.5672,04/05/2023,13EFEF53
Google Chrome,Chrome Patching,Coras-Mac.local,Cora@example.com,Success,0,Success,109.0.5414,04/05/2023,639CD5C1
Google Chrome,Chrome Patching,Jaspers-Mac.local,Jasper@example.com,Success,0,Success,112.0.5615,04/05/2023,A9096932
Google Chrome,Chrome Patching,Milanis-Mac.local,Milani@example.com,Success,0,Success,105.0.5195,04/05/2023,E3145272
Google Chrome,Chrome Patching,Johnnys-Mac.local,Johnny@example.com,Success,0,Success,113.0.5672,04/05/2023,F714F2D0
Google Chrome,Chrome Patching,Angelas-Mac.local,Angela@example.com,Success,0,Success,103.0.5060,04/05/2023,647FC966
Google Chrome,Chrome Patching,Lanes-Mac.local,Lane@example.com,Success,0,Success,113.0.5672,04/05/2023,DD8939E4
Google Chrome,Chrome Patching,Melodys-Mac.local,Melody@example.com,Success,0,Success,107.0.5304,04/05/2023,148773B3
Google Chrome,Chrome Patching,Cataleyas-Mac.local,Cataleya@example.com,Waiting,1,Waiting,110.0.5481,04/05/2023,D05353BA
Google Chrome,Chrome Patching,Brodys-Mac.local,Brody@example.com,Success,0,Success,109.0.5414,04/05/2023,A4A70E0A
Google Chrome,Chrome Patching,Graces-Mac.local,Grace@example.com,Success,0,Success,105.0.5195,04/05/2023,A8E082B5
Google Chrome,Chrome Patching,Juliannas-Mac.local,Julianna@example.com,Success,0,Success,112.0.5615,04/05/2023,A30BC3F0
Google Chrome,Chrome Patching,Gias-Mac.local,Gia@example.com,Success,0,Success,112.0.5615,04/05/2023,875C69C0
Google Chrome,Chrome Patching,Karsons-Mac.local,Karson@example.com,Success,0,Success,109.0.5414,04/05/2023,795C9AEC
Google Chrome,Chrome Patching,Williams-Mac.local,William@example.com,Waiting,1,Waiting,111.0.5563,04/05/2023,5FE1634F
Google Chrome,Chrome Patching,Ericks-Mac.local,Erick@example.com,Success,0,Success,109.0.5414,04/05/2023,4C50F56D
Google Chrome,Chrome Patching,Donovans-Mac.local,Donovan@example.com,Success,0,Success,113.0.5672,04/05/2023,9FC91F0B
Google Chrome,Chrome Patching,Theas-Mac.local,Thea@example.com,Success,0,Success,109.0.5414,04/05/2023,AC5E095A
Google Chrome,Chrome Patching,Sofias-Mac.local,Sofia@example.com,Success,0,Success,113.0.5672,04/05/2023,B28AE279
Google Chrome,Chrome Patching,Rylees-Mac.local,Rylee@example.com,Success,0,Success,113.0.5672,04/05/2023,A9B5374F
Google Chrome,Chrome Patching,Avas-Mac.local,Ava@example.com,Success,0,Success,112.0.5615,04/05/2023,232626B9
Google Chrome,Chrome Patching,Danielas-Mac.local,Daniela@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,4BA5DCC9
Google Chrome,Chrome Patching,Tatums-Mac.local,Tatum@example.com,Success,0,Success,105.0.5195,04/05/2023,DA7F0AFF
Google Chrome,Chrome Patching,Izabellas-Mac.local,Izabella@example.com,Success,0,Success,112.0.5615,04/05/2023,5BFA2531
Google Chrome,Chrome Patching,Emersons-Mac.local,Emerson@example.com,Success,0,Success,112.0.5615,04/05/2023,83E131FF
Google Chrome,Chrome Patching,Austins-Mac.local,Austin@example.com,Success,0,Success,112.0.5615,04/05/2023,B31F84C1
Google Chrome,Chrome Patching,Jayceons-Mac.local,Jayceon@example.com,Success,0,Success,113.0.5672,04/05/2023,B95F3496
Google Chrome,Chrome Patching,Alayahs-Mac.local,Alayah@example.com,Success,0,Success,106.0.5249,04/05/2023,7FE6AC42
Google Chrome,Chrome Patching,Sawyers-Mac.local,Sawyer@example.com,Success,0,Success,106.0.5249,04/05/2023,FEECB8FF
Google Chrome,Chrome Patching,Jonathans-Mac.local,Jonathan@example.com,Success,0,Success,112.0.5615,04/05/2023,3C3FFEE8
Google Chrome,Chrome Patching,Khalils-Mac.local,Khalil@example.com,Success,0,Success,112.0.5615,04/05/2023,EF14DBB0
Google Chrome,Chrome Patching,Jamesons-Mac.local,Jameson@example.com,Success,0,Success,113.0.5672,04/05/2023,999A4DDB
Google Chrome,Chrome Patching,Kalanis-Mac.local,Kalani@example.com,Success,0,Success,112.0.5615,04/05/2023,FF006AB0
Google Chrome,Chrome Patching,Bodhis-Mac.local,Bodhi@example.com,Success,0,Success,109.0.5414,04/05/2023,E69E9D5F
Google Chrome,Chrome Patching,Arielles-Mac.local,Arielle@example.com,Success,0,Success,106.0.5249,04/05/2023,CC39FD1A
Google Chrome,Chrome Patching,Valeries-Mac.local,Valerie@example.com,Success,0,Success,105.0.5195,04/05/2023,1E3B49AD
Google Chrome,Chrome Patching,Eliannas-Mac.local,Elianna@example.com,Success,0,Success,113.0.5672,04/05/2023,A38656C7
Google Chrome,Chrome Patching,Prestons-Mac.local,Preston@example.com,Success,0,Success,107.0.5304,04/05/2023,63BA6053
Google Chrome,Chrome Patching,Ravens-Mac.local,Raven@example.com,Success,0,Success,112.0.5615,04/05/2023,13B51CF9
Google Chrome,Chrome Patching,Angelos-Mac.local,Angelo@example.com,Success,0,Success,113.0.5672,04/05/2023,2A37459A
Google Chrome,Chrome Patching,Carolines-Mac.local,Caroline@example.com,Success,0,Success,105.0.5195,04/05/2023,97130782
Google Chrome,Chrome Patching,Emilys-Mac.local,Emily@example.com,Success,0,Success,109.0.5414,04/05/2023,2299F2F2
Google Chrome,Chrome Patching,Rowans-Mac.local,Rowan@example.com,Success,0,Success,113.0.5672,04/05/2023,07515B1F
Google Chrome,Chrome Patching,Lucilles-Mac.local,Lucille@example.com,Success,0,Success,109.0.5414,04/05/2023,5F3E3C0E
Google Chrome,Chrome Patching,Blairs-Mac.local,Blair@example.com,Success,0,Success,112.0.5615,04/05/2023,958CF9D6
Google Chrome,Chrome Patching,Aidans-Mac.local,Aidan@example.com,Success,0,Success,112.0.5615,04/05/2023,C0A38918
Google Chrome,Chrome Patching,Margarets-Mac.local,Margaret@example.com,Success,0,Success,112.0.5615,04/05/2023,EFE94D4D
Google Chrome,Chrome Patching,Reginas-Mac.local,Regina@example.com,Success,0,Success,106.0.5249,04/05/2023,B42DE1AA
Google Chrome,Chrome Patching,Aces-Mac.local,Ace@example.com,Success,0,Success,112.0.5615,04/05/2023,FF003206
Google Chrome,Chrome Patching,Rafaels-Mac.local,Rafael@example.com,Waiting,1,Waiting,107.0.5304,04/05/2023,3F977C53
Google Chrome,Chrome Patching,Kylies-Mac.local,Kylie@example.com,Success,0,Success,112.0.5615,04/05/2023,EEF4F905
Google Chrome,Chrome Patching,Nylas-Mac.local,Nyla@example.com,Success,0,Success,113.0.5672,04/05/2023,D599BB45
Google Chrome,Chrome Patching,Adelinas-Mac.local,Adelina@example.com,Success,0,Success,105.0.5195,04/05/2023,AACBE5D3
Google Chrome,Chrome Patching,Evelynns-Mac.local,Evelynn@example.com,Success,0,Success,109.0.5414,04/05/2023,D3FF00F1
Google Chrome,Chrome Patching,Tates-Mac.local,Tate@example.com,Success,0,Success,112.0.5615,04/05/2023,0FBD03F1
Google Chrome,Chrome Patching,Jordyns-Mac.local,Jordyn@example.com,Waiting,1,Waiting,111.0.5563,04/05/2023,61F6340F
Google Chrome,Chrome Patching,Legends-Mac.local,Legend@example.com,Success,0,Success,113.0.5672,04/05/2023,D48A057D
Google Chrome,Chrome Patching,Alaias-Mac.local,Alaia@example.com,Success,0,Success,106.0.5249,04/05/2023,A801B245
Google Chrome,Chrome Patching,Mateos-Mac.local,Mateo@example.com,Success,0,Success,113.0.5672,04/05/2023,5020BB8C
Google Chrome,Chrome Patching,Celines-Mac.local,Celine@example.com,Success,0,Success,112.0.5615,04/05/2023,A7C67DA8
Google Chrome,Chrome Patching,Pipers-Mac.local,Piper@example.com,Success,0,Success,112.0.5615,04/05/2023,370B17EF
Google Chrome,Chrome Patching,Allisons-Mac.local,Allison@example.com,Success,0,Success,105.0.5195,04/05/2023,F57887C4
Google Chrome,Chrome Patching,Colins-Mac.local,Colin@example.com,Success,0,Success,113.0.5672,04/05/2023,0C9F8749
Google Chrome,Chrome Patching,Phoenixs-Mac.local,Phoenix@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,53C693A8
Google Chrome,Chrome Patching,Lunas-Mac.local,Luna@example.com,Waiting,1,Waiting,106.0.5249,04/05/2023,636910B7
Google Chrome,Chrome Patching,Richards-Mac.local,Richard@example.com,Success,0,Success,113.0.5672,04/05/2023,44AD414F
Google Chrome,Chrome Patching,Antonios-Mac.local,Antonio@example.com,Success,0,Success,111.0.5563,04/05/2023,89DA9037
Google Chrome,Chrome Patching,Lailas-Mac.local,Laila@example.com,Waiting,1,Waiting,113.0.5672,04/05/2023,0CF1A361
Google Chrome,Chrome Patching,Liliths-Mac.local,Lilith@example.com,Success,0,Success,112.0.5615,04/05/2023,8C7D477F
Google Chrome,Chrome Patching,Kanes-Mac.local,Kane@example.com,Success,0,Success,113.0.5672,04/05/2023,FB56052F
Google Chrome,Chrome Patching,Aitanas-Mac.local,Aitana@example.com,Success,0,Success,113.0.5672,04/05/2023,FD3A7607
Google Chrome,Chrome Patching,Chases-Mac.local,Chase@example.com,Success,0,Success,112.0.5615,04/05/2023,0E7E55B1
Google Chrome,Chrome Patching,Troys-Mac.local,Troy@example.com,Success,0,Success,113.0.5672,04/05/2023,9AE3A858
Google Chrome,Chrome Patching,Franciscos-Mac.local,Francisco@example.com,Success,0,Success,112.0.5615,04/05/2023,1C4BC956
Google Chrome,Chrome Patching,Annies-Mac.local,Annie@example.com,Success,0,Success,105.0.5195,04/05/2023,FE36A4C5
Google Chrome,Chrome Patching,Haydens-Mac.local,Hayden@example.com,Success,0,Success,104.0.5112,04/05/2023,F34B167E
Google Chrome,Chrome Patching,Alexandras-Mac.local,Alexandra@example.com,Success,0,Success,112.0.5615,04/05/2023,D37246E0
Google Chrome,Chrome Patching,Aminas-Mac.local,Amina@example.com,Success,0,Success,112.0.5615,04/05/2023,439EC749
Google Chrome,Chrome Patching,Brinleys-Mac.local,Brinley@example.com,Success,0,Success,105.0.5195,04/05/2023,B8EEED51
Google Chrome,Chrome Patching,Andress-Mac.local,Andres@example.com,Success,0,Success,111.0.5563,04/05/2023,622312F2
Google Chrome,Chrome Patching,Kamilas-Mac.local,Kamila@example.com,Success,0,Success,112.0.5615,04/05/2023,47EABA63
Google Chrome,Chrome Patching,Kaylas-Mac.local,Kayla@example.com,Success,0,Success,103.0.5060,04/05/2023,A3EA1D2B
Google Chrome,Chrome Patching,Ashleys-Mac.local,Ashley@example.com,Success,0,Success,105.0.5195,04/05/2023,5391B15F
Google Chrome,Chrome Patching,Leonidass-Mac.local,Leonidas@example.com,Success,0,Success,109.0.5414,04/05/2023,0D60BFB2
Google Chrome,Chrome Patching,Jeffreys-Mac.local,Jeffrey@example.com,Success,0,Success,109.0.5414,04/05/2023,3BD4097F
Google Chrome,Chrome Patching,Maisies-Mac.local,Maisie@example.com,Success,0,Success,112.0.5615,04/05/2023,CE43F577
Google Chrome,Chrome Patching,Freyas-Mac.local,Freya@example.com,Success,0,Success,112.0.5615,04/05/2023,691BA8E5
Google Chrome,Chrome Patching,Dakotas-Mac.local,Dakota@example.com,Success,0,Success,112.0.5615,04/05/2023,6EA5D3C3
Google Chrome,Chrome Patching,Maxwells-Mac.local,Maxwell@example.com,Success,0,Success,112.0.5615,04/05/2023,AF17259B
Google Chrome,Chrome Patching,Ellas-Mac.local,Ella@example.com,Success,0,Success,113.0.5672,04/05/2023,2B68D27A
Google Chrome,Chrome Patching,Omars-Mac.local,Omar@example.com,Success,0,Success,112.0.5615,04/05/2023,1D26DD04
Google Chrome,Chrome Patching,Gracies-Mac.local,Gracie@example.com,Success,0,Success,106.0.5249,04/05/2023,3D38F514
Google Chrome,Chrome Patching,Marios-Mac.local,Mario@example.com,Success,0,Success,112.0.5615,04/05/2023,B38F4DB5
Google Chrome,Chrome Patching,Maliks-Mac.local,Malik@example.com,Success,0,Success,105.0.5195,04/05/2023,CEBD6C3F
Google Chrome,Chrome Patching,Lilianas-Mac.local,Liliana@example.com,Success,0,Success,113.0.5672,04/05/2023,FF003531
Google Chrome,Chrome Patching,Kennedys-Mac.local,Kennedy@example.com,Success,0,Success,112.0.5615,04/05/2023,2293FA54
Google Chrome,Chrome Patching,Nicholass-Mac.local,Nicholas@example.com,Success,0,Success,112.0.5615,04/05/2023,F1D00ED8
Google Chrome,Chrome Patching,Kings-Mac.local,King@example.com,Success,0,Success,113.0.5672,04/05/2023,D21E6E18
Google Chrome,Chrome Patching,Remingtons-Mac.local,Remington@example.com,Success,0,Success,109.0.5414,04/05/2023,8E975E8A
